Date,FNZ.NZ,VOO,NZDUSD=X
2012-10-22,1.4450000524520874,109.06598663330078,0.8183305859565735
2012-10-23,1.440000057220459,107.47135162353516,0.8112273812294006
2012-10-24,1.440000057220459,107.23878479003906,0.8206811547279358
2012-10-25,1.440000057220459,107.53779602050781,0.819940984249115
2012-10-26,1.440000057220459,107.4547348022461,0.819940984249115
2012-10-28,1.437000036239624,107.4547348022461,0.819940984249115
2012-10-29,1.4270000457763672,107.4547348022461,0.8210854530334473
2012-10-30,1.434999942779541,107.4547348022461,0.8197393417358398
2012-10-31,1.430999994277954,107.35504913330078,0.8222332000732422
2012-11-01,1.437000036239624,108.61748504638672,0.8221655488014221
2012-11-02,1.437000036239624,107.63746643066406,0.8277460932731628
2012-11-04,1.4039900302886963,107.63746643066406,0.8277460932731628
2012-11-05,1.4299999475479126,107.88658142089844,0.8244022727012634
2012-11-06,1.4299999475479126,108.68392944335938,0.8261731863021851
2012-11-07,1.4199999570846558,106.30857849121094,0.8276090621948242
2012-11-08,1.4199999570846558,104.89665985107422,0.8196721076965332
2012-11-09,1.4199999570846558,105.01295471191406,0.8134048581123352
2012-11-11,1.4279999732971191,105.01295471191406,0.8134048581123352
2012-11-12,1.4199999570846558,105.16244506835938,0.8149294853210449
2012-11-13,1.4199999570846558,104.78040313720703,0.8177952170372009
2012-11-14,1.4270000457763672,103.50137329101562,0.8165265321731567
2012-11-15,1.4229999780654907,103.10272979736328,0.8105698227882385
2012-11-16,1.4229999780654907,103.6342544555664,0.8105698227882385
2012-11-18,1.4210000038146973,103.6342544555664,0.8105698227882385
2012-11-19,1.4270000457763672,105.74382019042969,0.8136034607887268
2012-11-20,1.4220000505447388,105.86009979248047,0.818397581577301
2012-11-21,1.4299999475479126,106.09265899658203,0.8169267177581787
2012-11-22,1.4329999685287476,106.09265899658203,0.8159269094467163
2012-11-23,1.4329999685287476,107.43811798095703,0.8157937526702881
2012-11-25,1.434000015258789,107.43811798095703,0.8157937526702881
2012-11-26,1.4299999475479126,107.3051986694336,0.8239268064498901
2012-11-27,1.434000015258789,106.79026794433594,0.8227066993713379
2012-11-28,1.4390000104904175,107.58759307861328,0.8206811547279358
2012-11-29,1.4359999895095825,108.0693359375,0.8241305351257324
2012-11-30,1.4359999895095825,107.96965026855469,0.8227744102478027
2012-12-02,1.4359999895095825,107.96965026855469,0.8227744102478027
2012-12-03,1.4359999895095825,107.58759307861328,0.8192691802978516
2012-12-04,1.434999942779541,107.38829040527344,0.8214227557182312
2012-12-05,1.440000057220459,107.62081909179688,0.8246742486953735
2012-12-06,1.4420000314712524,107.95306396484375,0.8291186690330505
2012-12-07,1.4420000314712524,108.28524780273438,0.8316008448600769
2012-12-09,1.440000057220459,108.28524780273438,0.8316008448600769
2012-12-10,1.440000057220459,108.35171508789062,0.8338196873664856
2012-12-11,1.430999994277954,109.04936981201172,0.8343762755393982
2012-12-12,1.4390000104904175,109.13240051269531,0.8394895792007446
2012-12-13,1.4420000314712524,108.46800231933594,0.8428150415420532
2012-12-14,1.4420000314712524,108.1191635131836,0.8435971140861511
2012-12-16,1.444000005722046,108.1191635131836,0.8435971140861511
2012-12-17,1.440000057220459,109.41478729248047,0.8455944657325745
2012-12-18,1.4450000524520874,110.52771759033203,0.8445232510566711
2012-12-19,1.4450000524520874,109.71379089355469,0.8402655720710754
2012-12-20,1.4600000381469727,110.39482879638672,0.8353520631790161
2012-12-21,1.4600000381469727,109.36492919921875,0.8341675400733948
2012-12-23,1.4508099555969238,109.36492919921875,0.8341675400733948
2012-12-24,1.4508099555969238,109.04707336425781,0.8233163356781006
2012-12-25,1.4508099555969238,109.04707336425781,0.8223684430122375
2012-12-26,1.4525799751281738,108.52845764160156,0.8222332000732422
2012-12-27,1.4700000286102295,108.42806243896484,0.8196721076965332
2012-12-28,1.4700000286102295,107.2234878540039,0.821220338344574
2012-12-30,1.5,107.2234878540039,0.821220338344574
2012-12-31,1.5,109.06381225585938,0.822638988494873
2013-01-01,1.5,109.06381225585938,0.8291186690330505
2013-01-02,1.4500000476837158,111.75736236572266,0.8271298408508301
2013-01-03,1.4585399627685547,111.656982421875,0.8334027528762817
2013-01-04,1.4585399627685547,112.12541961669922,0.8264462351799011
2013-01-06,1.4627399444580078,112.12541961669922,0.8264462351799011
2013-01-07,1.4700000286102295,111.82427978515625,0.8316699862480164
2013-01-08,1.4850000143051147,111.48968505859375,0.8374508023262024
2013-01-09,1.4980000257492065,111.82427978515625,0.837871789932251
2013-01-10,1.4729599952697754,112.64405822753906,0.8389965295791626
2013-01-11,1.4729599952697754,112.69425964355469,0.8441668152809143
2013-01-13,1.4980000257492065,112.69425964355469,0.8441668152809143
2013-01-14,1.5,112.59385681152344,0.8369601368904114
2013-01-15,1.5089999437332153,112.64405822753906,0.8422471284866333
2013-01-16,1.5119999647140503,112.64405822753906,0.8418925404548645
2013-01-17,1.5010000467300415,113.34671783447266,0.8401243686676025
2013-01-18,1.5010000467300415,113.66463470458984,0.8371703624725342
2013-01-20,1.5010000467300415,113.66463470458984,0.8371703624725342
2013-01-21,1.50600004196167,113.66463470458984,0.8363301753997803
2013-01-22,1.5049999952316284,114.2166748046875,0.8359805941581726
2013-01-23,1.5049999952316284,114.38399505615234,0.8413259983062744
2013-01-24,1.50600004196167,114.45093536376953,0.842743992805481
2013-01-25,1.50600004196167,115.0866470336914,0.8366800546646118
2013-01-27,1.5010000467300415,115.0866470336914,0.8366800546646118
2013-01-28,1.5,114.95279693603516,0.8359805941581726
